article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0640556001,Bali top BIG,Bikini top,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini top with lightly padded cups, decorative straps at the front, wide shoulder straps for good support and a plastic fastener at the back."
0640639001,Wendy jersey top,Vest top,Garment Upper body,White,Divided,Divided Projects,Jersey Fancy,"Vest top in soft, ribbed jersey with a flounce around the neckline that continues over the shoulders."
0641741001,Palencia highshaft,Boots,Shoes,Black,Ladieswear,Womens Shoes,Shoes,Thigh boots in soft imitation suede with a drawstring at the top and pointed toes. Imitation leather insoles and rubber soles. Covered heels 8 cm.
0642437005,Fancy Pants (1),Trousers,Garment Lower body,White,Divided,Divided Selected,Jersey Fancy,"Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems."
0642631003,A.G Pirat,Top,Garment Upper body,Off White,Ladieswear,Womens Everyday Collection,Jersey Fancy,"ANNA GLOVER x H&M. Top in patterned jersey with a small stand-up collar, V-neck with pleats at the front and gathered yoke at the back. Decorative gathers at the shoulders and long balloon sleeves with elastication at the cuffs."
0643588001,Polly shopper,Bag,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,Shopper with two handles and a tie fastening with metal pendants. Unlined. Size 12x32x33 cm.
0644522001,Chane,Other shoe,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Ankle boots with peep toes and visible seams. Fabric linings, imitation leather insoles and rubber soles. Heel 9 cm."
0644522002,Chane,Other shoe,Shoes,Dark Pink,Ladieswear,Womens Shoes,Shoes,"Ankle boots with peep toes and visible seams. Fabric linings, imitation leather insoles and rubber soles. Heel 9 cm."
0644706003,Fancy tights 2p,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Baby Essentials & Complements,Socks and Tights,"Tights in a soft, fine-knit cotton blend with an elasticated waist."
0644783001,Strike denim skirt,Skirt,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Collection,Skirts,Short 5-pocket skirt in washed denim with hard-worn details and a zip fly.
0644803002,Senorita Body,Bodysuit,Garment Upper body,Black,Ladieswear,Womens Premium,Dresses Ladies,"Fitted lace body with a V-neck and wide, flounced trim at the front that continues over the shoulders. Seam at the hips, below which is a jersey section with press-studs at the crotch. Lined at the front."
0645065001,BRIDGET Sweater,Sweater,Garment Upper body,Dark Grey,Divided,Divided Collection,Knitwear,"Jumper in a soft rib knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0645065014,BRIDGET Sweater,Sweater,Garment Upper body,Light Orange,Divided,Divided Collection,Knitwear,"Jumper in a soft rib knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0646429001,PIGALLE tights consciuos,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed key pocket in the waistband. The polyester content of the tights is partly recycled.
0646592004,DIV Zebra sweater,Top,Garment Upper body,Black,Divided,Divided Projects,Unknown,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0646660003,Elephant Tunic,Blouse,Garment Upper body,Light Blue,Ladieswear,Womens Trend,Blouses,"Oversized tunic in an airy cotton weave with a small frilled collar and buttons down the front. Low dropped shoulders, long sleeves with narrow, buttoned cuffs, and wide flounces at the hem."
0647182001,Billy fancy softie,Slippers,Shoes,Light Beige,Baby/Children,Kids & Baby Shoes,Shoes,"Slippers with elastication around the opening, soft fabric linings and insoles and soft imitation leather soles."
0647190001,Strada,Skirt,Garment Lower body,White,Ladieswear,Womens Everyday Collection,Skirts,Short skirt in jersey with an elasticated waist and sewn-in wrapover at the front with decorative flounces. Unlined.
0647190002,Strada,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,Short skirt in jersey with an elasticated waist and sewn-in wrapover at the front with decorative flounces. Unlined.
0647794001,Rasmus sandal,Sandals,Shoes,White,Divided,Divided Accessories,Shoes,Mules with crossover fabric straps and rubber soles.
0648385001,DIV Topi dress,Dress,Garment Full body,Grey,Ladieswear,H&M+,Jersey Fancy,"Fitted, knee-length dress in ribbed jersey with short sleeves."
0648719001,HM+ Katie skatedress,Dress,Garment Full body,Black,Ladieswear,H&M+,Jersey Fancy,Short-sleeved dress in cotton jersey with a seam at the waist and bell-shaped skirt.
0648940001,LALEH HOBO BAG,Bag,Accessories,Black,Divided,Divided Accessories,Accessories,"Hobo bag in imitation suede with an imitation leather handle, zip at the top and a zipped inner compartment. Lined. Size 31x36 cm."
0648968001,Louisisana,Dress,Garment Full body,Black,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Short, wide dress in a viscose weave with short dolman sleeves with sewn-in turn-ups. Unlined."
0648968003,Louisisana,Dress,Garment Full body,Light Beige,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Short, wide dress in a viscose weave with short dolman sleeves with sewn-in turn-ups. Unlined."
0648994001,Bella knot linnen,Top,Garment Upper body,Off White,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Relaxed-fit top in linen jersey with a V-neck, short dolman sleeves and a knot detail at the hem."
0649057002,ED Portofino shirt,Shirt,Garment Upper body,White,Ladieswear,H&M+,Blouses,"Loose-fitting shirt in cotton poplin with a collar, buttons down the front and a yoke with a pleat at the back. Dropped shoulders, buttoned cuffs and a rounded hem with slits in the sides."
0649323001,LOVE Top,Top,Garment Upper body,Black,Divided,Divided Projects,Special Offers,"Cropped top in jersey with a small stand-up collar, zip at the top and glittery elastic hem."
0649356002,Håkan half zip CC,Sweater,Garment Upper body,Dark Blue,Baby/Children,Kids Boy,Knitwear,"Jumper in a soft cotton knit with a high, ribbed stand-up collar and zip at the top. Long sleeves, and ribbing at the cuffs and hem."
0649551016,Stella solid scarf,Scarf,Accessories,Yellow,Divided,Divided Accessories,Accessories,Scarf in a soft weave with fringes on the short sides. Size approx. 68x180 cm.
0649671004,DeLuca pull-on jogger,Trousers,Garment Lower body,Black,Ladieswear,Womens Casual,Trousers,"Joggers in soft twill with a regular, elasticated drawstring waist, side pockets, fake back pockets and tapered legs."
0649683001,Julietta,Skirt,Garment Lower body,Dark Green,Ladieswear,Womens Everyday Collection,Skirts,"Asymmetric skirt in a patterned, textured weave with a concealed zip in one side, a seam in the middle and gentle flare to the hem. Unlined."
0650193001,Hanako WL,Sneakers,Shoes,Black,Ladieswear,Womens Shoes,Shoes,Hi-tops in imitation suede with an imitation leather heel cap and a zip at the back. Pile linings and insoles and rubber soles. Sole 3.5 cm.
0650193004,Hanako WL,Sneakers,Shoes,Beige,Ladieswear,Womens Shoes,Shoes,Hi-tops in imitation suede with an imitation leather heel cap and a zip at the back. Pile linings and insoles and rubber soles. Sole 3.5 cm.
0650279001,Luna Push Lace Melbourne CS,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow elastic straps that cross at the front and adjustable shoulder straps. Fastening at the back with two pairs of hooks and eyes."
0650279002,Luna Push Lace Melbourne CS,Bra,Underwear,Light Pink,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow elastic straps that cross at the front and adjustable shoulder straps. Fastening at the back with two pairs of hooks and eyes."
0650578001,Brook top,Top,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,Short-sleeved off-the-shoulder top in soft jersey.
0650696002,Kim PU pencil,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,"Knee-length skirt in imitation leather with a high waist, visible zip at the back and slit at the front. Lined."
0651244001,ROSIE FRILL ONE SHOULDER,Top,Garment Upper body,Black,Ladieswear,Womens Casual,Jersey Fancy,One-shoulder top in cotton jersey with elastication and a wide flounce at the top.
0651327001,BURN OUT TEE,T-shirt,Garment Upper body,White,Ladieswear,Womens Casual,Jersey Fancy,Jersey T-shirt in a cotton blend with a burnout pattern.
0651456003,2- PACK ISW 19,T-shirt,Garment Upper body,Dark Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,Short-sleeved tops in organic cotton jersey with a round neckline.
0651793002,Craven set,Sweater,Garment Upper body,Black,Baby/Children,Young Girl,Jersey Fancy,"Long-sleeved top in sweatshirt fabric and a pair of jersey leggings. Top with a motif, gently dropped shoulders, and ribbing at the neckline and cuffs. Leggings with an elasticated waist."
0651793004,Craven set,Sweater,Garment Upper body,White,Baby/Children,Young Girl,Jersey Fancy,"Long-sleeved top in sweatshirt fabric and a pair of jersey leggings. Top with a motif, gently dropped shoulders, and ribbing at the neckline and cuffs. Leggings with an elasticated waist."
0651863001,Hopper tank ISW 19,Vest top,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,"Cropped, soft jersey top in a narrow cut at the top with a racer back and narrow shoulder straps."
0651863004,Hopper tank ISW 19,Vest top,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,"Cropped, soft jersey top in a narrow cut at the top with a racer back and narrow shoulder straps."
0651905007,Ryder tee,T-shirt,Garment Upper body,Dark Blue,Divided,Divided Collection,Jersey Fancy,"Wide, cropped T-shirt in cotton jersey."
0651912002,Indiana body,Top,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,"Body in stretch jersey with a V-neck and decorative knot detail at the front, narrow, adjustable shoulder straps and a fastening at the crotch."
0652075001,Stork fancy,T-shirt,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,Off-the-shoulder blouse in crinkled jersey with a lace detail at the front and elastication with a decorative drawstring around the top. Short sleeves with a pompom trim.
0652696001,LS Jane micro lace bikini,Underwear bottom,Underwear,Light Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","LOVE STORIES x H&M. Bikini briefs in microfibre and lace with a low waist, lined gusset, narrow sides and medium coverage at the back."
0652730003,Katie Skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Tailoring,Skirts,Knee-length skirt with decorative buttons down the front and a concealed zip at the back.
0652731008,Florida,Skirt,Garment Lower body,Black,Ladieswear,Womens Tailoring,Skirts,Calf-length skirt in a pleated weave. High waist with covered elastication.
0652747001,Cleo,Dress,Garment Full body,Black,Ladieswear,Womens Tailoring,Dresses Ladies,"Short dress in woven fabric with an opening at the top and small stand-up collar with ties at the front. Long raglan sleeves, narrow cuffs, and a straight-cut hem. Unlined."
0652946001,&DENIM Bootcut RW Speed,Trousers,Garment Lower body,Blue,Ladieswear,Ladies Denim,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and legs that flare at the hem."
0653032007,Tallin Sweater,Sweater,Garment Upper body,Dark Red,Divided,Divided Collection,Knitwear,"Jumper in a soft knit with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0653114001,&DENIM Skinny shaping HW.,Trousers,Garment Lower body,Black,Ladieswear,Ladies Denim,Trousers Denim,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist, zip fly and button and skinny legs."
0653188006,Sigge sneaker sock 5p.,Socks,Socks & Tights,Light Orange,Divided,Divided Basics,"Under-, Nightwear",Shaftless socks in a fine-knit cotton blend with elasticated tops. The socks are designed to be hidden inside your shoes.
0653210010,ED Luisa tee,T-shirt,Garment Upper body,White,Ladieswear,H&M+,Jersey Fancy,T-shirt in soft jersey with a motif on the front.
0653567001,DIV Leia parka,Jacket,Garment Upper body,Black,Divided,Divided Projects,Unknown,"Long, lightweight, padded parka in cotton twill with a high stand-up collar with a press-stud, and a drawstring hood. Zip and button band with press-studs down the front, flap side pockets with a press stud and a drawstring at the waist. Inner ribbing at the cuffs and a gently rounded hem. Slightly longer at the back. Lined."
0653590001,DIV Blossom PU biker,Jacket,Garment Upper body,Black,Divided,Divided Projects,Unknown,"Biker jacket in imitation leather with quilted sections, a detachable faux fur collar, diagonal zip down the front, zipped side pockets and a zip at the cuffs. Lined."
0654423001,Whirlwind Push Melbourne,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0654423002,Whirlwind Push Melbourne,Bra,Underwear,Light Pink,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
