article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0276242024,Dress LS Basic,Dress,Garment Full body,Light Pink,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey."
0276242025,Dress LS Basic,Dress,Garment Full body,Yellow,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey."
0276242026,LS frill dress,Dress,Garment Full body,Red,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey."
0276540021,PEP PJ 9.99,Pyjama set,Nightwear,White,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Pyjamas in soft cotton jersey. Top with a print and a racer back. Shorts with an elasticated waist.
0277738002,Basic overall,Jumpsuit/Playsuit,Garment Full body,Grey,Baby/Children,Baby Essentials & Complements,Jersey Basic,"All-in-one suit in organic cotton sweatshirt fabric with a jersey-lined hood, zip down the front, front pockets and ribbing at the cuffs and hems."
0277738011,Basic overall,Jumpsuit/Playsuit,Garment Full body,Dark Blue,Baby/Children,Baby Essentials & Complements,Jersey Basic,"All-in-one suit in organic cotton sweatshirt fabric with a jersey-lined hood, zip down the front, front pockets and ribbing at the cuffs and hems."
0277738012,Basic overall,Jumpsuit/Playsuit,Garment Full body,Pink,Baby/Children,Baby Essentials & Complements,Jersey Basic,"All-in-one suit in organic cotton sweatshirt fabric with a jersey-lined hood, zip down the front, front pockets and ribbing at the cuffs and hems."
0278038005,LORA,Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038027,LORA,Leggings/Tights,Garment Lower body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038028,LORA,Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038029,LORA,Leggings/Tights,Garment Lower body,White,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038031,LORA,Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038035,LORA,Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278038036,LORA,Leggings/Tights,Garment Lower body,White,Baby/Children,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.
0278563001,Harris cross sandal PQ,Sandals,Shoes,Black,Menswear,Men Shoes,Shoes,Leather sandals with rubber soles.
0278811002,Hilly Biker 2pk LT,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811006,Hilly Biker 2pk HW LS,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811007,Hilly Biker 2pk LT,Underwear bottom,Underwear,Light Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811009,Hilly Biker 2pk HW LS,Underwear bottom,Underwear,Yellowish Brown,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811010,Hilly Biker 2pk LT,Underwear bottom,Underwear,Yellowish Brown,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811011,Hilly Biker 2pk HW LS,Underwear bottom,Underwear,Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0280256001,Mirage Push,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
0280256006,Mirage Push,Bra,Underwear,White,Ladieswear,Womens Lingerie,"Under-, Nightwear","Push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
0282832001,Kevin softshell jacket (1),Jacket,Garment Upper body,Black,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832012,Kevin softshell jacket,Jacket,Garment Upper body,Dark Green,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832014,Kevin softshell jacket (1),Jacket,Garment Upper body,Dark Blue,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832015,Kevin softshell jacket (1),Jacket,Garment Upper body,Black,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832017,Kevin softshell jacket (1),Jacket,Garment Upper body,Black,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832018,Kevin softshell jacket (1),Jacket,Garment Upper body,Black,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832019,Kevin softshell jacket (1),Jacket,Garment Upper body,Dark Green,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832021,Kevin softshell jacket (1),Jacket,Garment Upper body,Black,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0282832022,Kevin softshell jacket (1),Jacket,Garment Upper body,White,Sport,Men H&M Sport,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0283236014,Howie SS Shirt,Shirt,Garment Upper body,Blue,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236018,Howie SS Shirt,Shirt,Garment Upper body,Dark Green,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236020,Howie SS Shirt,Shirt,Garment Upper body,Purple,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236022,Howie SS Shirt,Shirt,Garment Upper body,Light Yellow,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236023,Howie SS Shirt,Shirt,Garment Upper body,Light Turquoise,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236026,Howie SS Shirt,Shirt,Garment Upper body,Black,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236027,Howie SS Shirt,Shirt,Garment Upper body,Greenish Khaki,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236028,Howie SS Shirt,Shirt,Garment Upper body,Light Pink,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236029,Howie SS Shirt,Shirt,Garment Upper body,Red,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283236034,Howie SS Shirt,Shirt,Garment Upper body,Beige,Menswear,Contemporary Street,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0283532005,Hanny Padded bra E&F,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace bra with underwired, moulded, lightly padded cups that shape the bust and provide good support, extra-wide, adjustable shoulder straps and three rows of hook-and-eye fasteners at the back."
0283937018,MASOLO PJ LONG LEG 14.99,Pyjama set,Nightwear,Grey,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Pyjamas in soft jersey. Long-sleeved, printed top with raw edges at the cuffs and hem. Bottoms with an elasticated drawstring waist and ribbed hems."
0283937019,MASOLO PJ LONG LEG 14.99,Pyjama set,Nightwear,Light Pink,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Pyjamas in soft jersey. Long-sleeved, printed top with raw edges at the cuffs and hem. Bottoms with an elasticated drawstring waist and ribbed hems."
0283937023,MASOLO PJ LONG LEG 14.99,Pyjama set,Nightwear,Dark Blue,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Pyjamas in soft jersey. Long-sleeved, printed top with raw edges at the cuffs and hem. Bottoms with an elasticated drawstring waist and ribbed hems."
0284985037,BUDDY 2-pack L/S,Top,Garment Upper body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,Long-sleeved tops in a soft cotton blend.
0284985039,BUDDY 2-pack L/S,Top,Garment Upper body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,Long-sleeved tops in a soft cotton blend.
0284985044,BUDDY 2-pack L/S,Top,Garment Upper body,White,Baby/Children,Girls Underwear & Basics,Jersey Basic,Long-sleeved tops in a soft cotton blend.
0284985045,BUDDY 2-pack L/S,Top,Garment Upper body,Other Pink,Baby/Children,Girls Underwear & Basics,Jersey Basic,Long-sleeved tops in a soft cotton blend.
0285143024,HOLMES Sweat Trousers,Trousers,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,"Slim-fit sweatpants made from an organic cotton blend with an elasticated drawstring waist, side pockets and tapered legs with ribbed hems. Soft brushed inside."
